"global_step","Hopper-v4__PPO1_Hopper__4__1745438365 - _step","Hopper-v4__PPO1_Hopper__4__1745438365 - _step__MIN","Hopper-v4__PPO1_Hopper__4__1745438365 - _step__MAX","Hopper-v4__PPO1_Hopper__4__1745438365 - charts/episodic_return","Hopper-v4__PPO1_Hopper__4__1745438365 - charts/episodic_return__MIN","Hopper-v4__PPO1_Hopper__4__1745438365 - charts/episodic_return__MAX","Hopper-v4__PPO1_Hopper__3__1745437682 - _step","Hopper-v4__PPO1_Hopper__3__1745437682 - _step__MIN","Hopper-v4__PPO1_Hopper__3__1745437682 - _step__MAX","Hopper-v4__PPO1_Hopper__3__1745437682 - charts/episodic_return","Hopper-v4__PPO1_Hopper__3__1745437682 - charts/episodic_return__MIN","Hopper-v4__PPO1_Hopper__3__1745437682 - charts/episodic_return__MAX","Hopper-v4__PPO1_Hopper__2__1745436989 - _step","Hopper-v4__PPO1_Hopper__2__1745436989 - _step__MIN","Hopper-v4__PPO1_Hopper__2__1745436989 - _step__MAX","Hopper-v4__PPO1_Hopper__2__1745436989 - charts/episodic_return","Hopper-v4__PPO1_Hopper__2__1745436989 - charts/episodic_return__MIN","Hopper-v4__PPO1_Hopper__2__1745436989 - charts/episodic_return__MAX","Hopper-v4__PPO1_Hopper__1__1745436308 - _step","Hopper-v4__PPO1_Hopper__1__1745436308 - _step__MIN","Hopper-v4__PPO1_Hopper__1__1745436308 - _step__MAX","Hopper-v4__PPO1_Hopper__1__1745436308 - charts/episodic_return","Hopper-v4__PPO1_Hopper__1__1745436308 - charts/episodic_return__MIN","Hopper-v4__PPO1_Hopper__1__1745436308 - charts/episodic_return__MAX","Hopper-v4__PPO1_Hopper__0__1745435609 - _step","Hopper-v4__PPO1_Hopper__0__1745435609 - _step__MIN","Hopper-v4__PPO1_Hopper__0__1745435609 - _step__MAX","Hopper-v4__PPO1_Hopper__0__1745435609 - charts/episodic_return","Hopper-v4__PPO1_Hopper__0__1745435609 - charts/episodic_return__MIN","Hopper-v4__PPO1_Hopper__0__1745435609 - charts/episodic_return__MAX"
"836","","","","","","","42","42","42","6.3928656578063965","6.3928656578063965","6.3928656578063965","","","","","","","","","","","","","","","","","",""
"843","","","","","","","","","","","","","","","","","","","50","50","50","35.01869583129883","35.01869583129883","35.01869583129883","42","42","42","9.807861328125","9.807861328125","9.807861328125"
"847","44","44","44","8.457603454589844","8.457603454589844","8.457603454589844","","","","","","","","","","","","","","","","","","","","","","","",""
"848","","","","","","","","","","","","","41","41","41","15.162558555603027","15.162558555603027","15.162558555603027","","","","","","","","","","","",""
"850","","","","","","","43","43","43","11.136323928833008","11.136323928833008","11.136323928833008","","","","","","","","","","","","","","","","","",""
"856","45","45","45","7.755529403686523","7.755529403686523","7.755529403686523","","","","","","","","","","","","","","","","","","","","","","","",""
"858","","","","","","","44","44","44","4.959108352661133","4.959108352661133","4.959108352661133","","","","","","","","","","","","","43","43","43","9.614974021911621","9.614974021911621","9.614974021911621"
"867","","","","","","","","","","","","","","","","","","","51","51","51","12.511029243469238","12.511029243469238","12.511029243469238","","","","","",""
"868","","","","","","","","","","","","","42","42","42","10.60963249206543","10.60963249206543","10.60963249206543","","","","","","","","","","","",""
"872","","","","","","","45","45","45","13.69046688079834","13.69046688079834","13.69046688079834","","","","","","","","","","","","","44","44","44","12.035799026489258","12.035799026489258","12.035799026489258"
"889","","","","","","","46","46","46","12.152719497680664","12.152719497680664","12.152719497680664","43","43","43","24.84029769897461","24.84029769897461","24.84029769897461","","","","","","","45","45","45","13.588362693786621","13.588362693786621","13.588362693786621"
"897","46","46","46","22.58252716064453","22.58252716064453","22.58252716064453","","","","","","","","","","","","","","","","","","","","","","","",""
"900","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","8.663517951965332","8.663517951965332","8.663517951965332"
"904","","","","","","","","","","","","","44","44","44","14.46945571899414","14.46945571899414","14.46945571899414","","","","","","","","","","","",""
"910","","","","","","","","","","","","","","","","","","","52","52","52","49.30387878417969","49.30387878417969","49.30387878417969","","","","","",""
"911","47","47","47","7.0935564041137695","7.0935564041137695","7.0935564041137695","","","","","","","","","","","","","","","","","","","","","","","",""
"915","","","","","","","47","47","47","32.50127410888672","32.50127410888672","32.50127410888672","","","","","","","","","","","","","","","","","",""
"918","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","17.353418350219727","17.353418350219727","17.353418350219727"
"920","","","","","","","","","","","","","45","45","45","12.449019432067871","12.449019432067871","12.449019432067871","","","","","","","","","","","",""
"924","48","48","48","9.743741989135742","9.743741989135742","9.743741989135742","","","","","","","","","","","","","","","","","","","","","","","",""
"928","","","","","","","","","","","","","","","","","","","53","53","53","18.25909423828125","18.25909423828125","18.25909423828125","","","","","",""
"936","","","","","","","","","","","","","46","46","46","15.531219482421875","15.531219482421875","15.531219482421875","","","","","","","48","48","48","9.273825645446777","9.273825645446777","9.273825645446777"
"937","49","49","49","9.785449981689453","9.785449981689453","9.785449981689453","","","","","","","","","","","","","","","","","","","","","","","",""
"938","","","","","","","48","48","48","26.11224365234375","26.11224365234375","26.11224365234375","","","","","","","","","","","","","","","","","",""
"948","","","","","","","","","","","","","","","","","","","54","54","54","15.460305213928223","15.460305213928223","15.460305213928223","","","","","",""
"956","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","17.45041275024414","17.45041275024414","17.45041275024414"
"965","","","","","","","49","49","49","19.905235290527344","19.905235290527344","19.905235290527344","","","","","","","55","55","55","10.973538398742676","10.973538398742676","10.973538398742676","","","","","",""
"976","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","11.910792350769043","11.910792350769043","11.910792350769043"
"979","","","","","","","50","50","50","7.947513103485107","7.947513103485107","7.947513103485107","","","","","","","56","56","56","12.249940872192383","12.249940872192383","12.249940872192383","","","","","",""
"991","","","","","","","51","51","51","10.143013000488281","10.143013000488281","10.143013000488281","","","","","","","57","57","57","7.020116806030273","7.020116806030273","7.020116806030273","","","","","",""
"992","","","","","","","","","","","","","47","47","47","90.01628112792969","90.01628112792969","90.01628112792969","","","","","","","","","","","",""
"1002","","","","","","","","","","","","","48","48","48","8.227177619934082","8.227177619934082","8.227177619934082","","","","","","","","","","","",""
"1006","","","","","","","","","","","","","","","","","","","58","58","58","10.917865753173828","10.917865753173828","10.917865753173828","","","","","",""
"1009","","","","","","","","","","","","","","","","","","","","","","","","","51","51","51","18.795848846435547","18.795848846435547","18.795848846435547"
"1018","50","50","50","111.0250244140625","111.0250244140625","111.0250244140625","","","","","","","","","","","","","59","59","59","9.852672576904297","9.852672576904297","9.852672576904297","","","","","",""
"1020","","","","","","","","","","","","","49","49","49","8.445565223693848","8.445565223693848","8.445565223693848","","","","","","","","","","","",""
"1024","","","","","","","52","52","52","25.629430770874023","25.629430770874023","25.629430770874023","","","","","","","","","","","","","","","","","",""
"1033","","","","","","","","","","","","","","","","","","","60","60","60","10.526429176330566","10.526429176330566","10.526429176330566","","","","","",""
"1036","","","","","","","53","53","53","9.431254386901855","9.431254386901855","9.431254386901855","50","50","50","13.424931526184082","13.424931526184082","13.424931526184082","","","","","","","","","","","",""
"1040","","","","","","","","","","","","","","","","","","","","","","","","","52","52","52","7.928755760192871","7.928755760192871","7.928755760192871"
"1044","","","","","","","","","","","","","","","","","","","61","61","61","8.49691104888916","8.49691104888916","8.49691104888916","","","","","",""
"1047","51","51","51","29.945499420166016","29.945499420166016","29.945499420166016","","","","","","","","","","","","","","","","","","","","","","","",""
"1052","","","","","","","","","","","","","","","","","","","","","","","","","53","53","53","7.98812198638916","7.98812198638916","7.98812198638916"
"1061","52","52","52","9.13853931427002","9.13853931427002","9.13853931427002","","","","","","","51","51","51","17.44276237487793","17.44276237487793","17.44276237487793","","","","","","","","","","","",""
"1065","","","","","","","","","","","","","","","","","","","","","","","","","54","54","54","6.738302230834961","6.738302230834961","6.738302230834961"
"1066","","","","","","","","","","","","","","","","","","","62","62","62","19.985078811645508","19.985078811645508","19.985078811645508","","","","","",""
"1068","","","","","","","54","54","54","25.46384620666504","25.46384620666504","25.46384620666504","","","","","","","","","","","","","","","","","",""
"1075","","","","","","","","","","","","","52","52","52","13.059582710266113","13.059582710266113","13.059582710266113","","","","","","","","","","","",""
"1083","53","53","53","16.1874942779541","16.1874942779541","16.1874942779541","","","","","","","","","","","","","63","63","63","10.781136512756348","10.781136512756348","10.781136512756348","","","","","",""
"1086","","","","","","","","","","","","","","","","","","","","","","","","","55","55","55","15.921121597290039","15.921121597290039","15.921121597290039"
"1096","54","54","54","4.949841022491455","4.949841022491455","4.949841022491455","","","","","","","","","","","","","","","","","","","","","","","",""
"1098","","","","","","","","","","","","","53","53","53","25.509811401367188","25.509811401367188","25.509811401367188","","","","","","","","","","","",""
"1099","","","","","","","55","55","55","8.167901039123535","8.167901039123535","8.167901039123535","","","","","","","","","","","","","","","","","",""
"1100","","","","","","","","","","","","","","","","","","","64","64","64","14.431724548339844","14.431724548339844","14.431724548339844","56","56","56","7.110991954803467","7.110991954803467","7.110991954803467"
"1107","","","","","","","","","","","","","54","54","54","7.03443717956543","7.03443717956543","7.03443717956543","","","","","","","","","","","",""
"1110","55","55","55","13.085686683654785","13.085686683654785","13.085686683654785","","","","","","","","","","","","","","","","","","","","","","","",""
"1112","","","","","","","56","56","56","6.714976787567139","6.714976787567139","6.714976787567139","","","","","","","","","","","","","","","","","",""
"1114","","","","","","","","","","","","","55","55","55","4.720162391662598","4.720162391662598","4.720162391662598","65","65","65","10.555508613586426","10.555508613586426","10.555508613586426","","","","","",""
"1120","56","56","56","7.966015815734863","7.966015815734863","7.966015815734863","","","","","","","","","","","","","","","","","","","","","","","",""
"1123","","","","","","","","","","","","","","","","","","","","","","","","","57","57","57","13.358050346374512","13.358050346374512","13.358050346374512"
"1124","","","","","","","","","","","","","","","","","","","66","66","66","8.19263744354248","8.19263744354248","8.19263744354248","","","","","",""
"1125","","","","","","","57","57","57","11.390389442443848","11.390389442443848","11.390389442443848","","","","","","","","","","","","","","","","","",""
"1131","","","","","","","","","","","","","56","56","56","17.703378677368164","17.703378677368164","17.703378677368164","","","","","","","","","","","",""
"1136","57","57","57","6.788107872009277","6.788107872009277","6.788107872009277","","","","","","","","","","","","","","","","","","","58","58","58","11.263590812683105","11.263590812683105","11.263590812683105"
"1137","","","","","","","58","58","58","11.141045570373535","11.141045570373535","11.141045570373535","","","","","","","","","","","","","","","","","",""
"1138","","","","","","","","","","","","","","","","","","","67","67","67","9.101214408874512","9.101214408874512","9.101214408874512","","","","","",""
"1144","","","","","","","","","","","","","57","57","57","10.213208198547363","10.213208198547363","10.213208198547363","","","","","","","","","","","",""
"1149","58","58","58","8.808231353759766","8.808231353759766","8.808231353759766","","","","","","","","","","","","","","","","","","","59","59","59","9.350174903869629","9.350174903869629","9.350174903869629"
"1151","","","","","","","59","59","59","7.877100467681885","7.877100467681885","7.877100467681885","","","","","","","","","","","","","","","","","",""
"1161","","","","","","","","","","","","","58","58","58","8.79260540008545","8.79260540008545","8.79260540008545","","","","","","","60","60","60","10.583313941955566","10.583313941955566","10.583313941955566"
"1165","59","59","59","4.8626708984375","4.8626708984375","4.8626708984375","","","","","","","","","","","","","","","","","","","","","","","",""
